,sma_fast,sma_slow,annual_return,sqn,trades
1522,11,132,3.623893967675794,0.9550973796359403,7
1523,11,133,3.0263890684572057,0.7495545188024447,9
1524,11,134,1.1447593471684339,0.34619369072239004,6
1525,11,135,0.9093651990847526,0.2596242062701489,7
1526,11,136,1.5868209338206742,0.4400185468108443,8
1527,11,137,1.7461793597232749,0.4963924744519863,7
1528,11,138,1.2469478316132463,0.3644069118481497,7
1529,11,139,1.1676912463470954,0.3221186507384817,8
1530,11,140,1.833545506051804,0.5363163821399729,6
1531,11,141,1.817792201609898,0.5314271986230859,6
1532,11,142,2.4580356125873086,0.6769507522421541,7
1533,11,143,2.7620884418831353,0.7406839910811308,7
1534,11,144,2.7369838890660763,0.7376790232245938,7
1535,11,145,2.6009680080336177,0.7081281975907829,7
1536,11,146,1.0233674817556098,0.26830795409335373,9
1537,11,147,0.28807299136963355,0.0759750379777883,8
1538,11,148,0.09898596202243919,0.02586739907442514,9
1539,11,149,1.4916591904898664,0.38599112563488946,9
1540,12,10,6.934406705187945,1.5479215545116534,85
1541,12,11,4.878113453724228,0.9805719084307001,110
1542,12,12,0.0,0.0,0
1543,12,13,-5.810543021608469,-1.1043721339078298,104
1544,12,14,3.002976982741409,0.3226102488484224,81
1545,12,15,3.447465952350976,0.3001759871032571,69
1546,12,16,4.068450879558341,0.384710780886391,59
1547,12,17,-7.951267958829201,-1.4696688036956986,64
1548,12,18,-7.041115996379206,-1.4883202510390419,51
1549,12,19,6.409522609009254,0.7030762001274596,42
1550,12,20,7.101385249672933,0.7838172985564296,42
1551,12,21,-4.002143170554986,-0.5912691037054261,44
1552,12,22,-3.04661715162276,-0.4007391532081488,39
1553,12,23,3.899927282970421,0.6039607857358855,37
1554,12,24,1.1755332399595875,0.17100628083418665,35
1555,12,25,5.0232307732877866,0.6950334169852743,35
1556,12,26,1.926614328162293,0.35291168703246184,26
1557,12,27,-0.3520014341107635,-0.0045717029287965305,24
1558,12,28,6.838353826126372,1.084579310996836,28
1559,12,29,1.9909095992049077,0.5516671624162558,23
1560,12,30,9.792614232946818,1.6162526762725367,24
1561,12,31,7.009576969494054,1.135269363160355,22
1562,12,32,9.981583640361569,1.7351805145187456,21
1563,12,33,12.64327825145971,2.09262568996089,17
1564,12,34,7.536373152941462,1.1224728776732422,20
1565,12,35,4.706174703451706,0.6935051817767411,20
1566,12,36,7.410337869624632,1.0644050035701857,20
1567,12,37,4.214428292428696,0.6110172301525173,20
1568,12,38,4.185866202626467,0.6738906279674254,20
1569,12,39,10.713068000871461,1.5504034496267654,18
1570,12,40,9.038281114067182,1.2251886533872889,21
1571,12,41,0.1440852548417049,0.03559367173319165,17
1572,12,42,1.2210397390567524,0.3298222685499731,19
1573,12,43,5.99211898980294,0.8122542085929797,15
1574,12,44,8.214027631473929,1.259514671019681,14
1575,12,45,8.595262040512113,1.3352581705480269,11
1576,12,46,6.05703136876075,0.9165926608998267,15
1577,12,47,8.52326324417299,1.3209789517192965,14
1578,12,48,6.7883657360496645,0.9798962667673885,14
1579,12,49,9.22813346521167,1.3768245400409915,12
1580,12,50,9.749924084652008,1.372960629674864,13
1581,12,51,7.91422861100549,1.207432973537928,15
1582,12,52,8.815221718564556,1.0978931875188966,18
1583,12,53,9.403775762379754,0.9030795467556155,16
1584,12,54,11.960964698715934,1.238766459803932,15
1585,12,55,12.083182477228984,1.2651876065838374,15
1586,12,56,11.891265131690218,1.2302438794487174,15
1587,12,57,11.552677489660525,1.2447494675729271,12
1588,12,58,13.715892163761465,1.4917942707380656,14
1589,12,59,12.683815260217687,1.3460346380064099,11
1590,12,60,11.610851184961653,1.1639156169259903,14
1591,12,61,2.1951679113882414,0.5556516850182363,12
1592,12,62,2.363287106427461,0.6022235149352283,13
1593,12,63,13.32640688771891,1.4849345613965477,12
1594,12,64,12.23240226773204,1.2909676354483446,11
1595,12,65,11.88409382250035,1.2325183393217047,13
1596,12,66,11.595607483506667,1.314059887900975,15
1597,12,67,10.955689142608724,1.207352638155923,14
1598,12,68,9.189555502203454,0.9257044540109262,14
1599,12,69,6.280748882358732,0.5909793226585134,13
1600,12,70,6.68427105413971,0.7116765987418205,10
1601,12,71,10.776872684400924,1.2502412266620886,12
1602,12,72,9.715090625870689,1.1023891919782864,10
1603,12,73,9.710648859134809,1.0159792779373058,14
1604,12,74,1.2372707410563457,0.25460420917584975,13
1605,12,75,-1.5627877141414102,-0.4067935609433604,11
1606,12,76,-1.7574709204067067,-0.4542142395329103,11
1607,12,77,-1.4795680955038382,-0.3762894135020919,12
1608,12,78,-3.983181025719002,-1.157369228186181,12
1609,12,79,-0.78125748213321,-0.17467752215200516,12
1610,12,80,-0.9258075547431,-0.20393744105778985,14
1611,12,81,8.76369101366082,0.8122240578080132,14
1612,12,82,-4.595102736627252,-1.3153793953267638,14
1613,12,83,-1.5958124550506763,-0.5196855729171813,10
1614,12,84,-0.31591610551805227,-0.07019911941743602,13
1615,12,85,-0.9516514092215544,-0.21228516627939611,13
1616,12,86,7.536333572471151,0.8178156687850257,13
